,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
152,29.714285714285715,24.183675357273646,allenai/unifiedqa-t5-base,ecqa,6895,48,unifiedqa_matching
153,58.57142857142858,55.31498849391937,allenai/unifiedqa-t5-large,sbic,2175,24,unified_qa_what_with_tags
154,31.142857142857146,25.36237840993064,allenai/unifiedqa-t5-base,ecqa,9962,48,unifiedqa_matching
155,75.86206896551724,69.61398528910232,t5-base,esnli,1936,16,standard
156,82.75862068965517,75.70752510051618,t5-large,esnli,4779,16,standard
157,32.0,26.12506205695016,allenai/unifiedqa-t5-base,ecqa,9428,48,unifiedqa_matching
158,52.57142857142857,46.5823701109205,allenai/unifiedqa-t5-large,ecqa,7356,48,unifiedqa_matching
159,29.714285714285715,24.201538920402527,allenai/unifiedqa-t5-base,ecqa,1181,48,unifiedqa_matching
160,66.57142857142857,64.58764585426876,allenai/unifiedqa-t5-large,sbic,9991,24,unified_qa_what_with_tags
161,26.285714285714285,21.451777628489904,allenai/unifiedqa-t5-base,ecqa,834,48,unifiedqa_matching
162,52.85714285714286,48.48642703465053,allenai/unifiedqa-t5-base,sensemaking,6339,24,unifiedqa_what
163,85.0574712643678,78.31700358582638,t5-large,esnli,6595,16,standard
164,72.98850574712644,66.75492204811381,t5-base,esnli,588,16,standard
165,55.14285714285714,50.614362597465515,allenai/unifiedqa-t5-base,sensemaking,8160,24,unifiedqa_what
166,27.142857142857142,22.10152988774436,allenai/unifiedqa-t5-base,ecqa,1331,48,unifiedqa_matching
167,43.142857142857146,38.36871995244707,allenai/unifiedqa-t5-large,ecqa,5320,48,unifiedqa_matching
168,85.34482758620689,78.25354300011163,t5-large,esnli,4864,16,standard
169,59.14285714285714,56.126506090164185,allenai/unifiedqa-t5-base,sbic,9933,24,unified_qa_what_with_tags
170,56.285714285714285,51.544528297015596,allenai/unifiedqa-t5-base,sensemaking,9962,24,unifiedqa_what
171,57.14285714285714,52.366240058626445,allenai/unifiedqa-t5-base,sensemaking,4791,24,unifiedqa_what
172,76.14942528735632,69.67900773917121,t5-base,esnli,834,16,standard
173,85.34482758620689,78.41314238378371,t5-large,esnli,2348,16,standard
174,52.57142857142857,49.03370564324515,allenai/unifiedqa-t5-base,sbic,2913,24,unified_qa_what_with_tags
175,30.0,24.40602934360504,allenai/unifiedqa-t5-base,ecqa,1335,48,unifiedqa_matching
176,24.285714285714285,19.782157710620336,allenai/unifiedqa-t5-base,ecqa,4182,48,unifiedqa_matching
177,56.285714285714285,51.491304414612905,allenai/unifiedqa-t5-base,sensemaking,9933,24,unifiedqa_what
178,54.57142857142857,50.97043827601841,allenai/unifiedqa-t5-base,sbic,6227,24,unified_qa_what_with_tags
179,45.714285714285715,40.7229938847678,allenai/unifiedqa-t5-large,ecqa,6290,48,unifiedqa_matching
180,62.57142857142857,57.253296681812834,allenai/unifiedqa-t5-base,sensemaking,2913,24,unifiedqa_what
181,56.285714285714285,51.544528297015596,allenai/unifiedqa-t5-base,sensemaking,9962,24,unifiedqa_what
182,81.60919540229885,74.76588571551203,t5-large,esnli,6290,16,standard
183,70.0,67.76218959263393,allenai/unifiedqa-t5-large,sbic,1967,24,unified_qa_what_with_tags
184,64.28571428571429,62.091749378613066,allenai/unifiedqa-t5-large,sbic,1335,24,unified_qa_what_with_tags
185,78.44827586206897,71.54768188109342,t5-base,esnli,4273,16,standard
186,75.57471264367817,68.98015048997155,t5-base,esnli,8219,16,standard
187,56.285714285714285,51.67085804258074,allenai/unifiedqa-t5-base,sensemaking,2051,24,unifiedqa_what
188,55.714285714285715,49.25377925804683,allenai/unifiedqa-t5-large,ecqa,4823,48,unifiedqa_matching
189,58.285714285714285,54.66627105644771,allenai/unifiedqa-t5-base,sbic,8160,24,unified_qa_what_with_tags
190,57.42857142857143,54.286300369671416,allenai/unifiedqa-t5-base,sbic,6895,24,unified_qa_what_with_tags
191,81.03448275862068,74.31259218646191,t5-large,esnli,178,16,standard
192,73.5632183908046,67.17943602252281,t5-base,esnli,4779,16,standard
193,24.285714285714285,19.911052669797623,allenai/unifiedqa-t5-base,ecqa,7740,48,unifiedqa_matching
194,54.285714285714285,50.77455736909594,allenai/unifiedqa-t5-base,sbic,2348,24,unified_qa_what_with_tags
195,49.42857142857143,43.63989123276302,allenai/unifiedqa-t5-large,ecqa,4273,48,unifiedqa_matching
196,45.42857142857143,40.13819752420698,allenai/unifiedqa-t5-large,ecqa,3639,48,unifiedqa_matching
197,84.19540229885058,77.22766856695044,t5-large,esnli,4823,16,standard
198,26.857142857142858,21.862595881734574,allenai/unifiedqa-t5-base,ecqa,2498,48,unifiedqa_matching
199,85.34482758620689,78.0097393982712,t5-large,esnli,2051,16,standard
200,77.01149425287356,70.5309417741052,t5-base,esnli,8975,16,standard
201,75.0,68.70039187628647,t5-base,esnli,6924,16,standard
202,74.42528735632183,68.09986411840066,t5-base,esnli,1181,16,standard
203,54.0,50.17021403993879,allenai/unifiedqa-t5-base,sbic,2689,24,unified_qa_what_with_tags
204,72.98850574712644,66.75492204811381,t5-base,esnli,588,16,standard
205,73.27586206896551,66.97196408934977,t5-base,esnli,4512,16,standard
206,84.77011494252874,77.82893316156563,t5-large,esnli,8219,16,standard
207,22.285714285714285,18.155171632766724,allenai/unifiedqa-t5-base,ecqa,3639,48,unifiedqa_matching
208,56.00000000000001,51.15809924261911,allenai/unifiedqa-t5-base,sensemaking,2175,24,unifiedqa_what
209,68.57142857142857,63.081495778901235,allenai/unifiedqa-t5-large,sensemaking,4199,24,unifiedqa_what
210,29.714285714285715,24.20285165309906,allenai/unifiedqa-t5-base,ecqa,1319,48,unifiedqa_matching
211,86.20689655172413,78.90122885676637,t5-large,esnli,3112,16,standard
212,69.71428571428572,66.83362007141113,allenai/unifiedqa-t5-large,sbic,2689,24,unified_qa_what_with_tags
213,52.85714285714286,49.222719482013154,allenai/unifiedqa-t5-base,sbic,4273,24,unified_qa_what_with_tags
214,80.45977011494253,73.47864522331062,t5-large,esnli,2638,16,standard
215,57.714285714285715,51.093123759542195,allenai/unifiedqa-t5-large,ecqa,51,48,unifiedqa_matching
216,56.00000000000001,52.603384494781494,allenai/unifiedqa-t5-base,sbic,3112,24,unified_qa_what_with_tags
217,84.77011494252874,77.65620981139698,t5-large,esnli,1181,16,standard
218,83.9080459770115,76.76898057775936,t5-large,esnli,9428,16,standard
219,60.285714285714285,57.62891399860382,allenai/unifiedqa-t5-base,sbic,176,24,unified_qa_what_with_tags
220,72.57142857142857,66.46271915095193,allenai/unifiedqa-t5-large,sensemaking,2175,24,unifiedqa_what
221,82.47126436781609,75.5821051268742,t5-large,esnli,4199,16,standard
222,75.57471264367817,69.03785170837381,t5-base,esnli,6290,16,standard
223,72.0,69.56517708301544,allenai/unifiedqa-t5-large,sbic,2051,24,unified_qa_what_with_tags
224,57.14285714285714,52.38319843155997,allenai/unifiedqa-t5-base,sensemaking,7009,24,unifiedqa_what
225,56.00000000000001,52.200225012642996,allenai/unifiedqa-t5-base,sbic,4864,24,unified_qa_what_with_tags
226,67.14285714285714,61.896303108760286,allenai/unifiedqa-t5-large,sensemaking,5358,24,unifiedqa_what
227,51.142857142857146,46.84742454120091,allenai/unifiedqa-t5-base,sensemaking,1967,24,unifiedqa_what
228,75.57471264367817,69.41333062004769,t5-base,esnli,5320,16,standard
229,72.85714285714285,67.05581993716103,allenai/unifiedqa-t5-large,sensemaking,178,24,unifiedqa_what
230,54.85714285714286,50.28051054477692,allenai/unifiedqa-t5-base,sensemaking,8975,24,unifiedqa_what
231,54.0,50.363608377320425,allenai/unifiedqa-t5-base,sbic,3639,24,unified_qa_what_with_tags
232,72.85714285714285,66.93183054242816,allenai/unifiedqa-t5-large,sensemaking,834,24,unifiedqa_what
233,75.42857142857143,69.65139315809522,allenai/unifiedqa-t5-large,sensemaking,3639,24,unifiedqa_what
234,58.857142857142854,55.51141631603241,allenai/unifiedqa-t5-base,sbic,741,24,unified_qa_what_with_tags
235,52.57142857142857,46.5823701109205,allenai/unifiedqa-t5-large,ecqa,7356,48,unifiedqa_matching
236,69.25287356321839,63.23584782323618,t5-base,esnli,178,16,standard
237,64.28571428571429,62.091749378613066,allenai/unifiedqa-t5-large,sbic,1335,24,unified_qa_what_with_tags
238,64.28571428571429,61.29594005857195,allenai/unifiedqa-t5-large,sbic,8384,24,unified_qa_what_with_tags
239,43.714285714285715,38.28062617778778,allenai/unifiedqa-t5-large,ecqa,5358,48,unifiedqa_matching
240,36.285714285714285,29.50360526357378,allenai/unifiedqa-t5-base,ecqa,5358,48,unifiedqa_matching
241,72.98850574712644,66.83454143589941,t5-base,esnli,1111,16,standard
242,53.714285714285715,49.29120058672769,allenai/unifiedqa-t5-base,sensemaking,4199,24,unifiedqa_what
243,83.04597701149426,75.9590281837288,t5-large,esnli,51,16,standard
244,21.428571428571427,17.44614291191101,allenai/unifiedqa-t5-base,ecqa,176,48,unifiedqa_matching
245,56.57142857142857,53.83237145628248,allenai/unifiedqa-t5-base,sbic,8219,24,unified_qa_what_with_tags
246,51.714285714285715,45.988807507923674,allenai/unifiedqa-t5-large,ecqa,834,48,unifiedqa_matching
247,85.34482758620689,78.02410636140011,t5-base,esnli,1319,16,standard
248,70.0,67.76218959263393,allenai/unifiedqa-t5-large,sbic,1967,24,unified_qa_what_with_tags
249,62.0,58.808562074388774,allenai/unifiedqa-t5-large,sbic,2913,24,unified_qa_what_with_tags
250,54.57142857142857,50.13992553097861,allenai/unifiedqa-t5-base,sensemaking,6341,24,unifiedqa_what
251,81.03448275862068,74.31259218646191,t5-large,esnli,178,16,standard
252,70.6896551724138,64.41108685457843,t5-base,esnli,7632,16,standard
253,68.85714285714286,63.37428167888096,allenai/unifiedqa-t5-large,sensemaking,2913,24,unifiedqa_what
254,82.75862068965517,75.70752510051618,t5-large,esnli,4779,16,standard
255,72.85714285714285,66.93183054242816,allenai/unifiedqa-t5-large,sensemaking,834,24,unifiedqa_what
256,59.71428571428572,56.47690595899309,allenai/unifiedqa-t5-large,sbic,8975,24,unified_qa_what_with_tags
257,62.857142857142854,60.147314173834665,allenai/unifiedqa-t5-large,sbic,6341,24,unified_qa_what_with_tags
258,66.57142857142857,61.38176849910191,allenai/unifiedqa-t5-large,sensemaking,2051,24,unifiedqa_what
259,68.85714285714286,63.37428167888096,allenai/unifiedqa-t5-large,sensemaking,2913,24,unifiedqa_what
260,55.42857142857143,51.806083985737395,allenai/unifiedqa-t5-base,sbic,5320,24,unified_qa_what_with_tags
261,64.85714285714286,62.334546548979624,allenai/unifiedqa-t5-large,sbic,2147,24,unified_qa_what_with_tags
262,75.0,68.67001443758778,t5-large,esnli,5358,16,standard
263,49.42857142857143,43.63989123276302,allenai/unifiedqa-t5-large,ecqa,4273,48,unifiedqa_matching
264,46.57142857142857,41.10283233438219,allenai/unifiedqa-t5-large,ecqa,7632,48,unifiedqa_matching
265,62.0,58.808562074388774,allenai/unifiedqa-t5-large,sbic,2913,24,unified_qa_what_with_tags
266,58.285714285714285,54.85682805946895,allenai/unifiedqa-t5-base,sbic,2498,24,unified_qa_what_with_tags
267,63.142857142857146,58.17995858192444,allenai/unifiedqa-t5-large,sensemaking,8483,24,unifiedqa_what
268,85.63218390804597,78.68677607212943,t5-large,esnli,1967,16,standard
269,87.06896551724138,79.80815480495322,t5-large,esnli,8384,16,standard
270,63.714285714285715,61.234285031046184,allenai/unifiedqa-t5-large,sbic,6595,24,unified_qa_what_with_tags
271,66.57142857142857,63.977674399103435,allenai/unifiedqa-t5-large,sbic,2769,24,unified_qa_what_with_tags
272,48.0,42.33387534958975,allenai/unifiedqa-t5-large,ecqa,1319,48,unifiedqa_matching
273,57.714285714285715,52.945219959531514,allenai/unifiedqa-t5-base,sensemaking,5320,24,unifiedqa_what
274,53.714285714285715,47.519984756197246,allenai/unifiedqa-t5-large,ecqa,2913,48,unifiedqa_matching
275,34.57142857142857,28.169168080602372,allenai/unifiedqa-t5-base,ecqa,2638,48,unifiedqa_matching
276,72.28571428571429,66.59554835728237,allenai/unifiedqa-t5-large,sensemaking,9962,24,unifiedqa_what
277,68.0,62.80745843478611,allenai/unifiedqa-t5-large,sensemaking,3112,24,unifiedqa_what
278,72.28571428571429,66.66061166354588,allenai/unifiedqa-t5-large,sensemaking,7009,24,unifiedqa_what
279,86.49425287356321,79.22927535128319,t5-large,esnli,2498,16,standard
280,54.57142857142857,51.443667258535115,allenai/unifiedqa-t5-base,sbic,6595,24,unified_qa_what_with_tags
281,77.01149425287356,70.35685868441374,t5-base,esnli,6339,16,standard
282,83.04597701149426,76.09490313749204,t5-large,esnli,8975,16,standard
283,56.85714285714286,53.11224985122681,allenai/unifiedqa-t5-base,sbic,1111,24,unified_qa_what_with_tags
